	CARD_KENYA_30_SAMPLE_POOL_20M	CARD_KENYA_30_SAMPLE_POOL_50M	CARD_KENYA_30_SAMPLE_POOL	CARD_KENYA_POP_POOL_20M	CARD_KENYA_POP_POOL_50M	CARD_UK_30_SAMPLE_POOL_20M	CARD_UK_30_SAMPLE_POOL_50M	CARD_UK_30_SAMPLE_POOL	CARD_UK_POP_POOL_20M	CARD_UK_POP_POOL_50M
3002346_HQ874631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002229_HQ875573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001056_HQ877606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001159_HQ877615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001966_HQ913565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001664_HQ998857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003105_J03306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004489_JCMW02000002.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003888_JEXY01000001.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004617_JF265068.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001809_JF268688.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001766_JF273470	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002138_JF273491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001970_JF274242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001971_JF274243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001967_JF274244.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001968_JF274245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001972_JF274246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001973_JF274247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001969_JF274248.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002872_JF411006	1.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002073_JF460794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002074_JF460795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002075_JF460796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000590_JF703135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002078_JF780936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001487_JF795487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001374_JF795538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001483_JF800667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002969_JF802084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002975_JF802084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002929_JF802084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002940_JF802084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002912_JF802084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001167_JF812965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002226_JF816544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003196_JF837330.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002218_JF894248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002163_JF896803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002298_JF900599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001052_JF949915	0.0	2.0	8.0	2.0	5.0	0.0	1.0	8.0	6.0	8.0
3001976_JF966749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000410_JF969163	175.0	538.0	1832.0	196.0	545.0	201.0	509.0	1835.0	479.0	1214.0
3001182_JN051143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001777_JN086160	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	1.0
3000467_JN104597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001500_JN118546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001399_JN129451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002300_JN129451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002755_JN166689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002756_JN166690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002747_JN173054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002748_JN173055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002749_JN173056	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002750_JN173057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3002751_JN173058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002752_JN173059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002753_JN173060	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001784_JN205800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001048_JN211012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001668_JN215211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001046_JN227084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001977_JN227085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001669_JN248564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001049_JN254627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002802_JN408080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001050_JN416112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001396_JN420336.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002587_JN596280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002348_JN596280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002349_JN596280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001806_JN596991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002209_JN596991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001489_JN603240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001493_JN638887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003043_JN645706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003041_JN645776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002302_JN676230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002757_JN680743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001814_JN704570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002079_JN714478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002081_JN714480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001980_JN790862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001981_JN790863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001982_JN790864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004622_JN836269.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001832_JN848330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002224_JN848782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001710_JN861779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001711_JN861780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001712_JN861781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001713_JN861782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001714_JN861783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001053_JN935135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001054_JN935136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001055_JN935137	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
3002356_JN967644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001990_JN969893.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002301_JN982330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002223_JQ002629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002347_JQ028729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001184_JQ029959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001376_JQ034306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002220_JQ041634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000448_JQ064560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000510_JQ231224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004624_JQ269335.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004618_JQ319653.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004619_JQ319654.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001670_JQ326200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003583_JQ340365	42.0	80.0	334.0	16.0	24.0	8.0	18.0	49.0	0.0	0.0
3001344_JQ341060.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002355_JQ348841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002758_JQ349151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002760_JQ349152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002759_JQ349153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0
3002252_JQ364968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001183_JQ388884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001328_JQ394987	46.0	100.0	411.0	19.0	56.0	31.0	84.0	309.0	75.0	175.0
3001476_JQ396378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002219_JQ407409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001692_JQ422052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001691_JQ422053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001693_JQ422054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001983_JQ429324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002764_JQ582718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002171_JQ664733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004620_JQ692087.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002084_JQ711184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002080_JQ711185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001984_JQ724542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000823_JQ727668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002062_JQ733571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002088_JQ733572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002089_JQ733573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002091_JQ733575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002092_JQ733576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002093_JQ733577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002094_JQ733578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002097_JQ733579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
3002354_JQ734687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003879_JQ753702.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002763_JQ762640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001313_JQ768046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002350_JQ772478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002666_JQ808129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002546_JQ808129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001788_JQ809466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001676_JQ820240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001678_JQ820241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001677_JQ820242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001498_JQ837239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001485_JQ838185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004632_JQ867374.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004658_JQ922409.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001345_JQ926986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001185_JX013655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002304_JX013656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001988_JX017364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001989_JX017365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002351_JX023441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001679_JX025021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001680_JX025022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002883_JX028276.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000890_JX042489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002162_JX049131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002082_JX049132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001058_JX050178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001499_JX089628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002676_JX101693.1	10.0	20.0	68.0	18.0	49.0	5.0	22.0	95.0	42.0	127.0
3001186_JX121114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001187_JX121115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001188_JX121116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001189_JX121117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001190_JX121118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001191_JX121119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001192_JX121120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001193_JX121121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001194_JX121122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001195_JX121123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001196_JX121124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001197_JX121125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001198_JX121126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001199_JX121127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001200_JX121128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001201_JX121129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001202_JX121130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001203_JX121131	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
3002474_JX124390.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001797_JX131372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002228_JX131372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004633_JX169789.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002190_JX173956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001610_JX206446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002303_JX258134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002769_JX259317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002770_JX259318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002771_JX259319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002772_JX259320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002357_JX262694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001091_JX268631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002734_JX298080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001378_JX310327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002299_JX311308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001991_JX313020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001778_JX423831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001786_JX438000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001787_JX438001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002087_JX440349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
3002083_JX440350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
3002096_JX440351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002085_JX440352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002090_JX440353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0
3001836_JX440354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001834_JX440355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001837_JX440356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002765_JX440357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002762_JX440358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002668_JX486113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002107_JX514368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002108_JX514369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002324_JX524191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002377_JX679208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001352_JX870080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001791_JX893517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001992_JX896165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002305_JX982634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002306_JX982635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002307_JX982636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002775_JX987101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
3002813_JYFL01000006.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002649_K00432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002672_K00544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000848_KC004136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001997_KC107824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001369_KC149518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003687_KC170992.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002853_KC199968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002803_KC202804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000617_KC243783	0.0	1.0	1.0	2.0	8.0	7.0	22.0	64.0	4.0	5.0
3000904_KC292503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001995_KC351754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002325_KC433553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002326_KC465199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002327_KC465200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002308_KC469971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001689_KC479324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001690_KC479325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001205_KC503911.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003198_KC544262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001694_KC567681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002776_KC580653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002777_KC580654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002778_KC580655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002779_KC580656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002780_KC580657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002781_KC580658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002782_KC580659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002783_KC580660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002111_KC603538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003749_KC693025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002784_KC741443	0.0	0.0	0.0	0.0	0.0	0.0	3.0	10.0	0.0	0.0
3004063_KC771276.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001681_KC771279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001383_KC783461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001384_KC818234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001385_KC865667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004493_KC866352.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002631_KC895984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001382_KC900516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001999_KC964871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002359_KC999080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003761_KF010779.1	2.0	7.0	24.0	9.0	19.0	3.0	5.0	20.0	23.0	52.0
3004459_KF030445.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001526_KF048909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001443_KF057027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001683_KF057029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001684_KF057030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
